X;Y;Z;Classification;R;G;B;NIR;treeID;Tree_type
691342.13;6468551.61;0.0;2;24576;21504;17920;37632;39155.0;Сосна
691342.33;6468551.62;2.201;5;27904;24832;21248;41728;39155.0;Сосна
691342.49;6468551.64;3.937;1;29184;25600;22272;41216;39155.0;Сосна
691347.77;6468553.32;0.0;2;28672;26880;22784;41216;45351.0;Сосна
691347.52;6468553.28;6.774;1;28416;25856;22784;38144;45351.0;Сосна
691342.77;6468552.86;0.0;2;29952;26368;23040;40448;41291.0;Сосна
691340.21;6468552.62;0.0;2;20480;17920;15360;31744;41988.0;Сосна
691340.11;6468552.6;7.694;5;26368;23808;21248;38400;41988.0;Сосна
691343.14;6468554.26;0.0;2;23296;21248;18432;33024;41291.0;Сосна
691343.2;6468554.25;9.461;1;32000;29184;24576;44800;41291.0;Сосна
691343.45;6468555.62;0.0;2;26624;24064;20992;38400;37906.0;Сосна
691343.31;6468555.59;8.12;5;25088;22528;19456;37888;37906.0;Сосна
691340.09;6468555.31;0.0;2;22016;19968;16640;33280;43719.0;Сосна
691349.87;6468557.15;0.0;2;33280;30976;26624;42752;47702.0;Сосна
691349.04;6468557.07;0.0;2;24320;22272;19456;37632;47702.0;Сосна
691349.53;6468557.1;5.596;1;23552;20992;18432;35072;47702.0;Сосна
691343.2;6468556.53;0.0;2;25600;22272;19968;40704;37906.0;Сосна
691342.39;6468556.46;0.0;2;23040;20736;18432;34560;37906.0;Сосна
691343.17;6468556.51;8.66;5;22528;19968;17664;37376;37906.0;Сосна
691342.27;6468556.43;7.739;5;23040;20736;18432;34560;37906.0;Сосна
691340.69;6468556.3;0.0;2;24576;21248;19200;34816;48981.0;Сосна
691347.29;6468557.76;0.0;2;25088;20992;17664;32768;45651.0;Сосна
691347.02;6468557.73;6.296;1;25344;22016;17920;34816;45651.0;Сосна
691343.97;6468557.46;0.0;2;24576;22016;19456;34048;37906.0;Сосна
691343.1;6468557.38;0.0;2;24320;21760;19456;38656;37906.0;Сосна
691342.48;6468557.32;2.317;5;29440;26368;23296;44288;37906.0;Сосна
691343.02;6468557.35;8.305;5;24320;21760;19456;38656;37906.0;Сосна
691342.28;6468557.3;0.0;2;26880;23808;20736;41728;37906.0;Сосна
691347.22;6468558.76;0.0;2;26368;24064;19712;37632;45651.0;Сосна
691343.81;6468558.44;0.0;2;27392;25088;21248;38400;42547.0;Сосна
691343.02;6468558.37;0.0;2;20992;18688;16896;33536;42547.0;Сосна
691343.48;6468558.4;5.125;5;20992;19200;16640;32256;42547.0;Сосна
691342.15;6468558.29;0.0;2;30720;27392;25088;44544;42547.0;Сосна
691342.74;6468558.33;6.695;5;21248;19712;16640;32512;42547.0;Сосна
691341.31;6468558.21;0.0;2;25088;21760;20224;35072;42798.0;Сосна
691340.5;6468558.14;0.0;2;23040;19456;18688;36352;42798.0;Сосна
691341.12;6468558.18;6.906;5;22272;19712;17152;36864;42798.0;Сосна
691348.63;6468559.87;0.0;2;27904;24576;20480;34560;47344.0;Сосна
691346.95;6468559.71;0.0;2;24576;22784;20736;32768;45651.0;Сосна
691346.63;6468559.67;6.53;1;24832;23040;20992;34560;45651.0;Сосна
691342.76;6468559.33;0.0;2;20480;19968;16896;29440;42547.0;Сосна
691341.91;6468559.25;0.0;2;29184;28160;25088;41472;42547.0;Сосна
691341.77;6468559.22;8.073;5;22016;20992;18176;34560;42547.0;Сосна
691349.3;6468550.01;0.0;2;21760;18944;17408;28928;41929.0;Сосна
691347.88;6468550.04;0.0;2;28416;24832;21504;36096;41929.0;Сосна
691348.09;6468550.17;2.783;5;24320;23296;20480;30976;41929.0;Сосна
691348.39;6468550.34;6.662;5;21248;20224;17408;27392;41929.0;Сосна
691348.61;6468550.51;0.0;2;23040;20480;18176;36096;41929.0;Сосна
691349.18;6468550.85;7.53;5;25344;23296;19968;36096;41929.0;Сосна
691349.29;6468550.96;0.0;2;22272;20480;18432;33536;41929.0;Сосна
691349.44;6468551.04;1.903;5;26112;24320;21760;36608;41929.0;Сосна
691349.49;6468552.23;0.0;2;33024;30976;26112;43008;46849.0;Сосна
691349.97;6468552.52;6.44;5;27136;25088;21760;40704;46849.0;Сосна
691345.81;6468551.19;6.526;1;24576;22016;19456;35840;48000.0;Сосна
691345.97;6468551.31;0.0;2;24832;22272;19968;36864;48000.0;Сосна
691349.53;6468553.62;0.0;2;30720;27648;23552;42752;49430.0;Сосна
691349.97;6468553.89;5.934;1;21760;19456;15616;36096;49430.0;Сосна
691342.06;6468550.28;7.24;5;26880;23808;20224;34048;39155.0;Сосна
691342.21;6468550.39;0.0;2;27648;25344;21504;37376;39155.0;Сосна
691343.07;6468550.95;1.626;5;23808;21504;17664;31488;39155.0;Сосна
691343.46;6468551.21;6.669;5;26624;24320;19968;35328;39155.0;Сосна
691342.95;6468550.87;0.0;2;23296;21248;18432;34304;39155.0;Сосна
691343.62;6468551.31;0.0;2;19712;18688;15616;27648;39155.0;Сосна
691349.68;6468555.26;5.802;1;28928;24832;20992;37888;46420.0;Сосна
691340.01;6468550.04;7.045;5;22272;19712;17152;34560;39577.0;Сосна
691340.16;6468550.15;0.0;2;22272;19712;17152;34560;39577.0;Сосна
691340.86;6468550.6;0.0;2;25600;22016;19200;36608;39155.0;Сосна
691341.38;6468550.94;6.874;5;19968;17408;16896;27392;39155.0;Сосна
691342.22;6468551.49;8.319;5;28928;25856;22272;40960;39155.0;Сосна
691341.59;6468551.08;0.0;2;18432;16640;15104;26368;39155.0;Сосна
691342.79;6468551.87;7.299;5;28160;24576;21760;39424;39155.0;Сосна
691342.24;6468551.5;0.0;2;28928;25856;22272;40960;39155.0;Сосна
691342.98;6468551.99;0.0;2;28160;25600;23040;42240;39155.0;Сосна
691340.83;6468551.73;7.213;5;27392;24832;21760;39168;41988.0;Сосна
691340.99;6468551.85;0.0;2;23808;20736;17664;35840;41988.0;Сосна
691342.39;6468552.76;0.0;2;26880;23808;20736;39680;41291.0;Сосна
691342.97;6468553.14;7.705;1;27392;24320;21248;39424;41291.0;Сосна
691343.08;6468553.21;0.0;2;25344;22016;19712;38912;41291.0;Сосна
691349.18;6468557.18;5.587;1;24320;22272;19456;37632;47702.0;Сосна
691349.64;6468557.49;1.98;1;24576;21504;17920;32768;47702.0;Сосна
691349.5;6468557.4;0.0;2;23808;21248;18688;36352;47702.0;Сосна
691340.4;6468552.98;0.0;2;20224;16896;14848;29440;41988.0;Сосна
691343.21;6468554.81;0.0;2;27136;24832;20992;39168;41291.0;Сосна
691343.62;6468555.08;5.429;5;22784;20480;18176;34304;37906.0;Сосна
691343.94;6468555.3;0.0;2;20992;19200;17152;32768;37906.0;Сосна
691347.49;6468557.61;0.0;2;22528;18176;15616;28416;45651.0;Сосна
691349.02;6468558.6;1.727;1;26112;24064;20736;39936;53512.0;Сосна
691349.21;6468558.72;4.271;1;24576;21248;18944;38912;53512.0;Сосна
691343.23;6468556.21;0.0;2;26624;23296;20992;40704;37906.0;Сосна
691343.93;6468556.67;0.0;2;23040;20480;17408;33024;37906.0;Сосна
691347.24;6468558.8;5.562;1;26368;24064;19712;37632;45651.0;Сосна
691348.65;6468559.72;6.061;1;25088;21760;17664;33792;47344.0;Сосна
691348.93;6468559.92;0.0;2;26624;23552;19968;33280;47344.0;Сосна
691340.17;6468555.26;6.789;1;22016;19968;16640;33280;43719.0;Сосна
691340.37;6468555.41;0.0;2;24064;22016;18688;35072;43719.0;Сосна
691342.5;6468556.8;0.0;2;27648;24576;21504;40192;37906.0;Сосна
691343.21;6468557.27;0.0;2;24576;21248;19200;37120;37906.0;Сосна
691343.68;6468557.57;6.347;5;27136;23808;21504;36096;37906.0;Сосна
691343.92;6468557.73;0.0;2;26112;23552;20992;35584;37906.0;Сосна
691346.55;6468559.42;6.572;1;18944;16640;14848;26368;45651.0;Сосна
691346.07;6468559.13;0.0;2;22272;19968;17664;34560;45651.0;Сосна
691346.73;6468559.56;0.0;2;23808;21504;19712;32512;45651.0;Сосна
691340.71;6468556.39;0.0;2;24576;21248;19200;34816;48981.0;Сосна
691341.08;6468556.63;4.819;5;26624;24576;21248;37888;48981.0;Сосна
691341.43;6468556.86;0.0;2;22272;19968;17664;33536;48981.0;Сосна
691342.14;6468557.33;0.0;2;28672;25344;23040;42752;37906.0;Сосна
691342.3;6468557.44;2.123;5;28928;25856;22784;44032;37906.0;Сосна
691342.84;6468557.79;0.0;2;26624;24064;21760;41728;37906.0;Сосна
691343.52;6468558.23;0.0;2;23040;20736;18432;35072;42547.0;Сосна
691342.26;6468558.67;0.0;2;30464;28416;25088;37888;42547.0;Сосна
691342.79;6468559.01;7.21;5;19712;19200;16128;27904;42547.0;Сосна
691342.94;6468559.11;0.0;2;21248;18944;17664;32512;42547.0;Сосна
691340.11;6468558.64;0.0;2;22272;20736;17664;30976;42798.0;Сосна
691358.84;6468550.98;5.191;1;28928;26112;21504;34304;53683.0;Сосна
691350.87;6468550.27;0.0;2;38912;36608;28672;44032;43625.0;Сосна
691350.02;6468550.19;0.0;2;28672;25856;20736;36096;43625.0;Сосна
691350.62;6468550.23;6.767;5;36096;32512;25600;42240;43625.0;Сосна
691358.7;6468552.2;0.0;2;26624;23552;17408;36352;39452.0;Сосна
691357.77;6468552.11;0.0;2;29696;26112;22784;39168;39452.0;Сосна
691358.43;6468552.16;7.73;5;35072;32256;25088;44288;39452.0;Сосна
691357.0;6468552.04;0.0;2;28672;26880;22272;40448;39452.0;Сосна
691356.14;6468551.97;0.0;2;36608;32512;25856;41216;38957.0;Сосна
691356.79;6468552.01;7.674;5;38912;34816;28160;47872;38957.0;Сосна
691353.62;6468551.74;0.0;2;25088;22784;20480;32000;38957.0;Сосна
691353.38;6468551.7;6.567;5;28160;25600;23040;38144;38957.0;Сосна
691351.11;6468551.51;0.0;2;30720;27904;22784;40448;43625.0;Сосна
691351.6;6468551.54;5.666;5;27904;25856;20992;37120;43625.0;Сосна
691350.32;6468551.44;0.0;2;27136;25344;21248;37888;43625.0;Сосна
691357.99;6468553.07;0.0;2;31488;27904;25088;41984;39452.0;Сосна
691357.23;6468553.0;0.0;2;34560;31232;27136;46336;39452.0;Сосна
691357.35;6468553.01;1.42;5;39424;35328;31232;48640;39452.0;Сосна
691357.9;6468553.04;8.092;5;31488;27904;25088;41984;39452.0;Сосна
691356.37;6468552.92;0.0;2;40192;36352;28928;47872;38957.0;Сосна
691355.52;6468552.85;0.0;2;36608;33280;25088;44032;38957.0;Сосна
691355.71;6468552.85;2.252;5;39680;36352;28160;47104;38957.0;Сосна
691354.7;6468552.77;0.0;2;34816;30976;25600;41984;38957.0;Сосна
691355.35;6468552.81;7.693;5;35840;32256;24832;43008;38957.0;Сосна
691353.84;6468552.69;0.0;2;28928;26368;23296;40192;38957.0;Сосна
691354.48;6468552.73;7.48;5;32768;28928;24064;41984;38957.0;Сосна
691353.57;6468552.65;6.097;5;29952;28160;23552;38400;38957.0;Сосна
691353.05;6468552.62;0.0;2;26880;25088;20480;37376;38957.0;Сосна
691350.31;6468553.56;0.0;2;26624;23552;20480;38144;49430.0;Сосна
691359.14;6468555.73;0.0;2;27136;25344;21248;37888;41137.0;Сосна
691358.89;6468555.69;7.275;1;29952;28160;24064;44800;41137.0;Сосна
691354.93;6468555.35;0.0;2;29952;28160;23296;40704;41985.0;Сосна
691354.07;6468555.27;0.0;2;32000;28672;24576;43008;41985.0;Сосна
691354.67;6468555.3;7.108;1;28160;25856;21504;41472;41985.0;Сосна
691353.26;6468555.2;0.0;2;35584;31744;25856;45056;41985.0;Сосна
691353.89;6468555.23;7.315;1;29696;26368;22016;43264;41985.0;Сосна
691352.39;6468555.12;0.0;2;26368;23552;18432;34304;41985.0;Сосна
691352.9;6468555.14;6.005;1;34816;30208;25088;41984;41985.0;Сосна
691351.53;6468555.04;0.0;2;27392;24576;19968;38912;41985.0;Сосна
691359.41;6468557.09;0.0;2;30208;26112;22016;43008;41137.0;Сосна
691358.6;6468557.01;0.0;2;25344;23552;19456;33792;41137.0;Сосна
691359.15;6468557.06;6.628;1;32256;28928;24576;43520;41137.0;Сосна
691357.7;6468556.93;0.0;2;29184;26112;23040;38656;45875.0;Сосна
691356.92;6468556.85;0.0;2;23296;19456;14592;33536;45875.0;Сосна
691356.04;6468556.77;0.0;2;37120;34048;28416;44544;45875.0;Сосна
691352.69;6468556.48;0.0;2;37888;33792;27392;46592;47904.0;Сосна
691352.45;6468556.43;6.838;1;37120;33536;26880;46080;47904.0;Сосна
691350.19;6468556.24;0.0;2;31232;28416;23808;43520;46420.0;Сосна
691359.98;6468558.08;0.0;2;28928;25600;21504;42752;41137.0;Сосна
691359.68;6468558.03;6.863;1;27136;24064;20480;40192;41137.0;Сосна
691357.47;6468557.83;0.0;2;25088;23040;18176;33024;41137.0;Сосна
691356.59;6468557.75;0.0;2;34560;30208;25600;42240;45875.0;Сосна
691356.88;6468557.77;3.43;1;37120;32768;27648;44288;45875.0;Сосна
691357.3;6468557.8;8.404;1;28928;26880;22016;37120;41137.0;Сосна
691354.06;6468557.53;0.0;2;27904;25600;21248;40192;38138.0;Сосна
691353.97;6468558.38;0.0;2;29440;25344;21248;43008;38138.0;Сосна
691353.04;6468559.29;0.0;2;26624;24576;19712;37888;38138.0;Сосна
691352.21;6468559.22;0.0;2;24320;22528;18432;36864;38138.0;Сосна
691352.9;6468559.25;8.086;1;32000;29184;24064;44800;38138.0;Сосна
691352.16;6468559.18;9.016;1;24320;22272;18944;38144;38138.0;Сосна
691350.53;6468559.06;0.0;2;27648;24320;22016;41216;42988.0;Сосна
691350.3;6468559.03;6.501;1;28160;24832;22528;40192;42988.0;Сосна
691350.09;6468559.99;7.135;1;27392;25088;21248;42240;42988.0;Сосна
691358.26;6468552.32;7.949;5;33280;29440;23552;41472;39452.0;Сосна
691358.42;6468552.44;0.0;2;29184;25856;20992;38912;39452.0;Сосна
691358.92;6468552.75;7.15;5;31744;27648;23808;39168;39452.0;Сосна
691359.13;6468552.9;0.0;2;35584;31232;26624;41984;39452.0;Сосна
691356.64;6468552.19;7.903;5;38912;34816;28160;47872;38957.0;Сосна
691356.07;6468551.83;0.0;2;36608;32512;25856;41216;38957.0;Сосна
691356.79;6468552.3;0.0;2;37632;33536;26880;45824;38957.0;Сосна
691357.51;6468552.77;0.0;2;32000;28672;24576;43776;39452.0;Сосна
691357.83;6468552.97;4.583;1;30720;27136;24832;41728;39452.0;Сосна
691358.08;6468553.13;8.161;5;36608;32768;27904;46848;39452.0;Сосна
691358.22;6468553.23;0.0;2;36608;33024;26112;44800;39452.0;Сосна
691352.62;6468550.78;5.947;5;27136;25600;21504;33280;48423.0;Сосна
691352.87;6468550.95;0.0;2;29440;27648;23552;36608;48423.0;Сосна
691355.61;6468552.72;8.348;5;43008;39168;31232;48896;38957.0;Сосна
691355.76;6468552.84;0.0;2;39680;36352;28160;47104;38957.0;Сосна
691356.29;6468553.17;7.316;5;39168;35072;28416;48896;38957.0;Сосна
691356.47;6468553.3;0.0;2;34816;30720;24320;45056;38957.0;Сосна
691357.15;6468553.75;0.0;2;33792;29952;24064;40448;39452.0;Сосна
691357.38;6468553.89;3.206;5;36864;34048;28928;46080;39452.0;Сосна
691350.07;6468550.5;0.0;2;29184;27136;21760;37632;43625.0;Сосна
691350.53;6468550.79;6.323;5;32512;29440;23296;41216;43625.0;Сосна
691350.75;6468550.94;0.0;2;34304;31232;24576;41472;43625.0;Сосна
691351.49;6468551.43;0.0;2;27904;25856;20992;37120;43625.0;Сосна
691353.59;6468552.8;0.0;2;29952;28160;23552;38400;38957.0;Сосна
691359.27;6468556.51;0.0;2;28160;26112;22784;37376;41137.0;Сосна
691359.38;6468556.57;1.523;1;28160;26112;22784;37376;41137.0;Сосна
691359.65;6468556.74;5.405;1;30976;26880;23552;41472;41137.0;Сосна
691359.94;6468556.95;0.0;2;31744;27392;22784;44800;41137.0;Сосна
691350.0;6468551.41;0.0;2;30464;28928;24832;39424;43625.0;Сосна
691350.16;6468551.5;2.265;5;30464;28928;24832;39424;43625.0;Сосна
691357.1;6468556.04;0.0;2;32512;29696;24064;46080;45875.0;Сосна
691357.57;6468556.34;6.817;1;30976;28416;25344;47360;45875.0;Сосна
691357.82;6468556.51;0.0;2;28160;25856;22016;37632;45875.0;Сосна
691359.03;6468557.29;7.693;1;30976;27904;23808;42752;41137.0;Сосна
691359.19;6468557.4;0.0;2;29696;26624;22528;41216;41137.0;Сосна
691359.91;6468557.88;0.0;2;29952;25856;21760;43264;41137.0;Сосна
691350.22;6468552.69;0.0;2;27904;24832;21248;41216;46849.0;Сосна
691353.05;6468554.54;0.0;2;29696;25600;21504;41216;41985.0;Сосна
691353.52;6468554.84;6.579;1;36352;32512;27136;48128;41985.0;Сосна
691353.73;6468554.99;0.0;2;33024;28928;24832;45568;41985.0;Сосна
691354.45;6468555.46;0.0;2;25856;22784;19200;34560;41985.0;Сосна
691354.96;6468555.78;6.976;1;31744;29440;25088;45056;41985.0;Сосна
691355.14;6468555.91;0.0;2;31232;28416;23808;44800;41985.0;Сосна
691356.32;6468556.67;6.768;1;34816;31744;26112;44544;45875.0;Сосна
691356.57;6468556.84;0.0;2;33536;28416;22272;43264;45875.0;Сосна
691357.79;6468557.63;7.478;1;26880;23296;19968;37120;41137.0;Сосна
691357.27;6468557.3;0.0;2;26624;24832;20736;34560;45875.0;Сосна
691357.95;6468557.74;0.0;2;27648;24576;21504;36608;41137.0;Сосна
691350.23;6468554.07;0.0;2;27392;25088;22784;37632;49430.0;Сосна
691352.01;6468555.23;5.102;1;35328;31488;26112;41728;41985.0;Сосна
691352.36;6468555.46;0.0;2;40960;37376;30720;45312;41985.0;Сосна
691350.43;6468555.74;5.942;1;30720;28672;23808;45056;46420.0;Сосна
691350.12;6468555.55;1.653;1;26880;23296;19968;39936;46420.0;Сосна
691350.7;6468555.92;0.0;2;30208;26880;22528;42496;46420.0;Сосна
691352.13;6468556.86;0.0;2;29184;27136;22272;37376;47904.0;Сосна
691353.96;6468558.05;6.17;1;29696;25600;21504;42752;38138.0;Сосна
691353.52;6468557.77;0.0;2;31232;27392;22528;43776;38138.0;Сосна
691354.23;6468558.23;0.0;2;27904;24832;21248;39936;38138.0;Сосна
691353.31;6468558.72;5.633;1;30464;27136;22784;43520;38138.0;Сосна
691352.31;6468559.24;0.0;2;24320;22528;18432;36864;38138.0;Сосна
691350.3;6468559.44;0.0;2;27392;24832;21760;41472;42988.0;Сосна
691367.04;6468541.33;0.0;2;17408;16128;17152;24064;51684.0;Сосна
691365.71;6468541.19;3.627;1;29440;25344;22016;39936;52432.0;Сосна
691363.74;6468541.01;0.0;2;40448;37632;29440;50432;44295.0;Сосна
691361.7;6468540.81;5.525;5;31744;28416;24064;44544;44295.0;Сосна
691363.8;6468542.14;5.701;5;31744;28416;23552;39680;44295.0;Сосна
691362.45;6468542.03;0.0;2;26624;25088;20992;39168;44295.0;Сосна
691361.8;6468541.96;1.773;5;23552;23808;19200;42240;44295.0;Сосна
691362.08;6468541.98;5.108;5;18944;19456;15872;40704;44295.0;Сосна
691363.84;6468543.27;2.449;1;25088;23552;20480;38144;44295.0;Сосна
691363.64;6468543.26;0.0;2;29184;27136;23808;40448;44295.0;Сосна
691360.23;6468544.13;4.865;1;24832;21760;18688;34816;51373.0;Сосна
691362.76;6468546.14;0.0;2;28416;25344;21760;38400;51733.0;Сосна
691367.59;6468547.7;3.472;5;25344;24832;21504;33280;538.0;Сосна
691367.31;6468547.69;0.0;2;26368;25344;22272;35584;538.0;Сосна
691366.77;6468547.63;3.868;5;21248;19456;17408;30208;538.0;Сосна
691366.45;6468547.6;0.0;2;23296;21504;19968;31744;538.0;Сосна
691365.64;6468547.53;0.0;2;30208;28928;24064;39424;538.0;Сосна
691367.76;6468548.77;0.0;2;23040;21248;18688;35072;538.0;Сосна
691366.93;6468548.7;0.0;2;21248;19456;17920;31232;538.0;Сосна
691367.38;6468548.73;5.579;1;27136;25600;22016;38656;538.0;Сосна
691366.06;6468548.62;0.0;2;26880;25088;20992;37120;538.0;Сосна
691366.93;6468548.65;20.303;5;21248;19456;17920;31232;538.0;Сосна
691364.39;6468548.46;0.0;2;23808;22272;19200;34304;538.0;Сосна
691366.08;6468548.57;20.419;5;28672;26624;23296;39424;538.0;Сосна
691365.32;6468548.5;21.281;5;33024;30208;25600;40704;538.0;Сосна
691363.56;6468548.38;0.0;2;21504;19456;16640;28928;538.0;Сосна
691362.79;6468548.3;0.0;2;27904;25344;22784;41728;538.0;Сосна
691364.58;6468548.43;21.635;5;23296;20736;18176;34304;538.0;Сосна
691363.69;6468548.35;21.442;5;21504;19200;17408;28928;538.0;Сосна
691360.68;6468548.1;4.995;1;24832;22784;19456;35584;50810.0;Сосна
691369.07;6468549.83;0.0;2;41472;38144;29952;47360;538.0;Сосна
691368.21;6468549.76;0.0;2;25600;24064;20480;36608;538.0;Сосна
691367.42;6468549.68;0.0;2;30720;28416;24064;39424;538.0;Сосна
691368.74;6468549.76;16.346;5;33536;31488;26112;39680;538.0;Сосна
691368.92;6468549.78;18.553;5;38912;36096;28928;45056;538.0;Сосна
691366.55;6468549.6;0.0;2;25600;23552;20224;37632;538.0;Сосна
691368.1;6468549.7;19.12;5;26368;24832;21760;39424;538.0;Сосна
691367.47;6468549.64;20.954;5;30720;28416;24064;39424;538.0;Сосна
691367.64;6468549.65;23.098;5;27648;24576;21504;37888;538.0;Сосна
691366.63;6468549.56;20.899;5;23552;21760;19712;35840;538.0;Сосна
691366.8;6468549.57;22.967;5;19200;17920;16896;28416;538.0;Сосна
691365.96;6468549.49;23.062;5;30208;27392;21760;40448;538.0;Сосна
691365.09;6468549.41;22.002;5;25088;21504;18688;32512;538.0;Сосна
691362.42;6468549.21;0.0;2;26368;24320;20992;35840;538.0;Сосна
691364.23;6468549.34;21.992;5;27392;25600;20992;35584;538.0;Сосна
691361.57;6468549.13;0.0;2;32000;29440;26368;42240;538.0;Сосна
691362.02;6468549.17;5.369;5;30976;28672;24832;42752;538.0;Сосна
691366.58;6468541.19;0.0;2;16128;16384;14848;22272;51684.0;Сосна
691366.94;6468541.42;5.287;1;14592;13312;14336;20736;51684.0;Сосна
691363.09;6468541.13;0.0;2;32512;29696;24064;44288;44295.0;Сосна
691363.46;6468541.37;5.296;5;34304;31488;26368;44032;44295.0;Сосна
691363.76;6468541.57;0.0;2;32512;29440;23296;44288;44295.0;Сосна
691362.51;6468541.77;4.61;5;28672;27392;22528;45056;44295.0;Сосна
691363.6;6468542.49;0.0;2;35072;32000;25856;43520;44295.0;Сосна
691364.06;6468542.78;6.609;5;32000;29696;25344;44288;44295.0;Сосна
691364.3;6468542.95;0.0;2;29440;27648;23040;38912;44295.0;Сосна
691361.65;6468542.46;0.0;2;24064;23552;19712;40704;44295.0;Сосна
691360.19;6468543.1;3.71;1;23808;20736;17664;37120;51373.0;Сосна
691366.99;6468547.55;0.0;2;20736;17920;17408;28416;538.0;Сосна
691367.7;6468548.01;0.0;2;22528;21504;18688;33536;538.0;Сосна
691367.98;6468548.18;4.175;5;23808;22272;19200;35072;538.0;Сосна
691368.41;6468548.48;0.0;2;29184;26368;21248;37120;538.0;Сосна
691360.05;6468544.28;0.0;2;26112;22784;20480;37632;51373.0;Сосна
691362.87;6468546.12;0.0;2;29696;26624;23040;41472;51733.0;Сосна
691363.16;6468546.3;4.096;1;31232;28160;24064;41216;51733.0;Сосна
691366.42;6468548.4;20.493;5;21504;19712;17152;32512;538.0;Сосна
691365.69;6468547.97;0.0;2;32768;30208;23808;42496;538.0;Сосна
691367.07;6468548.83;19.994;5;22784;20992;19456;31488;538.0;Сосна
691367.81;6468549.31;20.807;5;25856;23296;20992;38400;538.0;Сосна
691367.71;6468549.25;19.262;5;24832;21504;19200;34816;538.0;Сосна
691366.4;6468548.43;0.0;2;21504;19712;17152;32512;538.0;Сосна
691368.4;6468549.7;18.782;5;26112;24320;19712;32768;538.0;Сосна
691367.81;6468549.35;0.0;2;25856;23296;20992;38400;538.0;Сосна
691368.52;6468549.82;0.0;2;23296;21760;17664;30208;538.0;Сосна
691365.36;6468548.86;21.686;5;32000;28672;24320;38144;538.0;Сосна
691366.15;6468549.38;22.928;5;30464;27392;23296;40704;538.0;Сосна
691366.02;6468549.29;20.965;5;30464;27392;23296;40704;538.0;Сосна
691364.57;6468548.39;0.0;2;24832;22272;19712;33280;538.0;Сосна
691366.33;6468549.49;25.53;5;27392;24832;21760;40192;538.0;Сосна
691366.85;6468549.83;23.018;5;22016;20992;18688;30720;538.0;Сосна
691366.99;6468549.92;25.136;5;22016;20992;18688;30720;538.0;Сосна
691362.08;6468548.06;0.0;2;26624;24064;20992;38144;538.0;Сосна
691363.59;6468549.0;21.714;5;29696;27904;23040;38912;538.0;Сосна
691362.76;6468548.5;0.0;2;27648;25088;22528;42752;538.0;Сосна
691364.28;6468549.46;22.007;5;26624;24832;20736;32768;538.0;Сосна
691364.82;6468549.82;19.391;5;23296;20224;17152;30976;538.0;Сосна
691365.02;6468549.94;22.166;5;30976;26880;23552;38400;538.0;Сосна
691365.1;6468549.99;23.299;5;30976;26880;23552;38400;538.0;Сосна
691364.2;6468549.45;0.0;2;26624;24832;20736;32768;538.0;Сосна
691360.8;6468548.33;0.0;2;27648;25088;22528;38912;50810.0;Сосна
691361.53;6468548.81;0.0;2;29952;27392;24320;41984;538.0;Сосна
691361.91;6468549.04;5.393;5;31232;27648;24320;42752;538.0;Сосна
691362.21;6468549.25;0.0;2;30208;27904;24064;40960;538.0;Сосна
691360.27;6468549.0;0.0;2;28672;26368;22016;36608;50810.0;Сосна
691375.9;6468545.59;2.826;5;38144;36864;29184;49408;46369.0;Сосна
691375.68;6468545.58;0.0;2;37120;35328;27904;50688;46369.0;Сосна
691376.37;6468546.69;3.474;5;19456;24320;12800;47616;46369.0;Сосна
691375.69;6468546.62;5.442;5;21248;25088;14592;42496;46369.0;Сосна
691375.52;6468546.61;3.277;5;24320;28416;15872;45056;46369.0;Сосна
691374.51;6468546.52;1.255;1;17664;23808;15104;43008;46369.0;Сосна
691376.3;6468547.4;1.648;5;16384;20480;11008;40960;46369.0;Сосна
691376.52;6468547.41;4.434;5;14592;18688;11264;37888;46369.0;Сосна
691375.76;6468547.34;5.267;5;22016;25856;15360;46848;46369.0;Сосна
691374.95;6468547.26;5.86;5;13568;13824;11776;30208;46369.0;Сосна
691373.67;6468547.16;0.0;2;13312;16640;12288;32256;46369.0;Сосна
691373.78;6468547.16;1.383;1;13312;16640;12288;32256;46369.0;Сосна
691375.83;6468548.46;1.828;5;26880;33280;18688;51712;46369.0;Сосна
691375.3;6468548.41;5.591;5;26880;34048;19200;54016;46369.0;Сосна
691375.04;6468548.39;2.206;5;23552;29184;16640;48128;46369.0;Сосна
691374.4;6468548.32;4.832;5;16384;19456;13312;38656;46369.0;Сосна
691374.21;6468548.31;2.459;5;13056;15872;11520;33280;46369.0;Сосна
691375.56;6468545.77;2.563;5;34816;32000;24832;45056;46369.0;Сосна
691375.64;6468545.82;3.709;5;38656;35328;27136;46848;46369.0;Сосна
691376.22;6468546.2;1.432;1;24832;27904;15616;48384;46369.0;Сосна
691376.31;6468546.26;2.886;5;24832;27904;15616;48384;46369.0;Сосна
691374.43;6468546.33;1.349;1;17408;24064;14080;47104;46369.0;Сосна
691374.66;6468546.48;4.823;5;15872;22528;13568;42752;46369.0;Сосна
691375.27;6468546.87;3.456;5;23040;26880;15872;47104;46369.0;Сосна
691375.38;6468546.94;5.203;5;23040;26880;15872;47104;46369.0;Сосна
691375.88;6468547.28;1.627;5;23552;27392;16896;47872;46369.0;Сосна
691376.06;6468547.39;4.222;5;22272;25856;16640;46592;46369.0;Сосна
691376.54;6468547.71;1.478;5;25344;31488;19200;48896;46369.0;Сосна
